src-ip-entropy,udp-ratio,subnet-spread,top-ip-packet-share,unique-src-ips,packet-rate,label,tcp-ratio,unique-flows,std-packet-size,top-ip-byte-share,icmp-ratio,window-id,timestamp,avg-packet-size,dns-response-ratio,dst-port-entropy
4.292585569646565,0.9567152100982781,0.16204604222556213,0.1878088390476148,174.41697260525103,47855.81144951545,:udp-large,0.03295728271287921,344.5896590006867,36.73309762473981,0.1369502781802352,0.045428336076857374,19,1767825251302,1440.5902533982678,0.0392887764903094,0.7683818281210706
3.5111115644309856,0.9870052634541768,0.1703501218410826,0.23260674785257435,321.0319695910005,45612.418210138276,:udp-large,0.04183422545705967,494.1758778884055,57.13438793961893,0.2492108315927795,0.04550354463815136,20,1767825256302,1454.2998310439034,0.03637241223514295,0.5187970239047006
3.8783687653994594,0.8701530715447995,0.11734880986013672,0.05608741816164001,537.3824822234333,58755.2933795636,:udp-large,0.03483867167138762,324.5883412323219,50.73893091540732,0.11534241917139364,0.03574191527981416,21,1767825261302,1415.078076528392,0.03180080926103884,1.1599029804824998
4.054198418323363,0.9196521325897067,0.16479249847995273,0.08162205065674458,165.00177055398063,47231.58496232092,:udp-large,0.004605729737601655,331.01930382578837,53.51699536993028,0.19857272542643334,0.03436709312569253,22,1767825266302,1431.0224715927052,0.03279852521079419,1.0200790007455518
3.511664911256993,0.8979901417109883,0.06713944308233699,0.19906177662302688,217.8989918065015,60295.633254782275,:udp-large,0.0336069217468646,338.2731103985813,51.39304871304215,0.0886042647811291,0.04844464969269277,23,1767825271302,1369.5526461108352,0.035325713195384974,0.6026555911177739
4.26232140690995,0.9499055227305107,0.14309507978432462,0.11698984634624643,262.82357066589634,41511.19938842748,:udp-large,0.03458140428225227,591.7864055661162,69.5737624030265,0.23204036078070772,0.02022150037578163,24,1767825276302,1398.6344046360405,0.018623098952227746,0.6592267563946707
3.774834672340639,0.9659173915037874,0.08543258662091183,0.13450506943105162,426.48252078775045,49742.91148242451,:udp-large,0.023974992728531194,272.67180167171705,35.23538727955811,0.1385924715653435,0.012723134121576291,25,1767825281302,1500,0.01182728027359713,0.5063218040825268
3.8369694077193968,0.8511289697894577,0.10909467494882533,0.23253652641160966,279.7110416292602,49571.64761982126,:udp-large,0.0033869969323351403,311.7849020764563,43.57050905502762,0.16306867832265648,0.009608651937761992,26,1767825286302,1416.452434971128,0.007656332686450973,1.1354364235447547
4.610931750060992,0.8743044127739957,0.13757665726492813,0.18468950546099944,348.59610375409216,53049.22104786325,:udp-large,0.02402487454573378,327.8148642984359,37.194174576497815,0.16314347232032422,0.004283625041679362,27,1767825291302,1457.0764166549297,0.048165732187004914,0.8664232329254316
4.132072432488954,0.9722191117189403,0.12759075418635904,0.187622698472038,502.55330945852523,44037.43662569944,:udp-large,0.009166692739967798,414.3983185996383,68.90939466974399,0.13290878538451129,0.0032707573743910924,28,1767825296302,1385.5190393967393,0.007574584971772675,0.6942416217416174
4.000948917303585,0.8842833856764425,0.2320116480429859,0.1109566550194237,469.3567567726862,59392.185427932534,:udp-large,0.009631406857518216,351.2568018353028,37.8320213302043,0.11220626829446403,0.018838367753918218,29,1767825301302,1429.013357559538,0.04716217571347187,0.7790670299604228
4.018747497506196,0.8924396684439012,0.10110329053275409,0.06671348079215232,227.12205212319867,54690.79944596915,:udp-large,0.01725694668928405,364.3575139683177,68.87500596636288,0.07174079176129769,0.025886679374188037,30,1767825306302,1353.3056586890457,0.0172348235784536,1.0297595644681086
4.516064103906123,0.9913330756462179,0.2220269510288843,0.19828777900608874,523.242534987182,40749.15229055888,:udp-large,0.01138611596480384,410.0976718025236,65.59201768492807,0.07397525492759337,0.008091924472803297,31,1767825311302,1366.9531293395817,0.0311630545538234,0.5306919894390614
3.6250449465735106,0.9637554447053984,0.19663054875228758,0.18894884224727543,270.27849474547145,39690.1464724347,:udp-large,0.013360309153340362,458.5121362072015,26.38045693355813,0.2098065866488648,0.01830826155992938,32,1767825316302,1453.6775926222956,0.03648908151608594,1.0619371688357375
3.7448864430201727,0.9863628063467814,0.057519174931881946,0.1898741141174874,568.7995920766068,53970.27368340267,:udp-large,0.024021035517544684,400.5045873866388,74.04382560910335,0.21102303641444198,0.028227503345654444,33,1767825321302,1477.803025568254,0.008104602844655301,1.0628146950538553
3.9506943548774376,0.8906662909946511,0.12240691969175173,0.06771388342913012,107.18042901223565,35087.67783662963,:udp-large,0.019219257497751177,404.10209657546113,48.7134809004901,0.23854268785254656,0.04229665797352561,34,1767825326302,1375.178472473435,0.03849890803183091,0.6887971574531856
4.595702501874723,0.8542964599989544,0.08674993064945999,0.07168721840006137,188.34915216993107,53917.90362052886,:udp-large,0.02833254081920026,344.7331556270166,74.12976884293255,0.14643322909222967,8.932854229064202E-4,35,1767825331302,1362.6503718995848,7.729811234876705E-5,0.811775524017901
3.856850729018578,0.897541103043842,0.05466071365632668,0.22020917810124013,133.4892791532298,37349.17675071539,:udp-large,0.020790018929892053,234.529103027525,27.282521937253513,0.12171301425484304,0.04775865976692987,36,1767825336302,1446.1577543880544,0.004549821285036982,0.5136841003176469
4.973722272258515,0.910156444741093,0.2081036801500208,0.10704925198337,312.6945730302465,51082.210797610926,:udp-large,0.02560516990642584,275.64903239019714,41.4109355864636,0.19993328643494074,0.036688752559737026,37,1767825341302,1299.3692618988557,0.034390314413349894,1.1234847789219864
4.930840556167251,0.9834518062294939,0.21437197837236976,0.22702106175520875,552.5771101771852,55122.30224844819,:udp-large,0.008916403965180147,262.62808917947865,32.36282826698192,0.15654173949443012,0.0024830235694274175,38,1767825346302,1396.1554744431244,0.021365764188354855,1.0475106053452508
4.3333252783490215,0.9226476916053195,0.071845520535535,0.12120330922226569,170.82839620042802,49577.79974549079,:udp-large,0.03453546046124642,258.7493154803739,78.31326352979146,0.0740272890298694,0.02115101922924999,39,1767825351302,1329.826419820516,0.0471359756607137,0.6431688221993916
4.725907903510567,0.9645073315939424,0.09403031769526227,0.24169196561553935,387.73368267410063,48034.75361145221,:udp-large,0.032503628903748326,621.4387518676767,62.84255305402706,0.08484608082511796,0.034376798551073354,40,1767825356302,1397.5412547441476,0.040923554474652464,0.6860032924621171
4.605306623074132,0.9252416319359782,0.13187901355273057,0.23588372774226907,364.6393468573768,46188.465955710366,:udp-large,6.557697731599033E-4,551.6841364941115,51.37363762375213,0.19012878596317173,0.013241154091109597,41,1767825361302,1347.7919480819166,0.049254207646796576,1.0801161297518953
3.8759605232874437,0.8536876036014733,0.13439270510185025,0.15029071264649432,119.373442424937,54735.01680308192,:udp-large,0.014192151904428824,392.47698421296235,50.96883842833182,0.054169109581493305,0.03620165814274328,42,1767825366302,1355.902761484162,0.002767342400775119,0.8619489684885617
3.9991232412274593,0.8647601843075842,0.14750398604701737,0.05388639823000246,568.6193653312303,45144.58161260843,:udp-large,0.018258107553491783,251.27804983300717,23.485983603786003,0.07469358628652722,0.006330514412426769,43,1767825371302,1448.3060923364455,0.005096993977503461,0.5474233576142937
4.585315963411544,0.9781775306884285,0.051241277066317474,0.1809828351656385,447.2425938303433,50297.56183092611,:udp-large,0.028531492108666148,171.50636810326696,62.09391493250506,0.22891258027101324,0.03281022523692597,44,1767825376302,1400.6193642175826,0.018823055971583142,0.872440710753685
4.680139822895441,0.8874597375312144,0.13517435202309538,0.0936390779489136,354.5706628389602,44270.63212575145,:udp-large,0.014817962230491782,478.0515712867583,41.147361737318455,0.1953525810311812,0.0016870694990388513,45,1767825381302,1432.4665342579513,0.02349282623233519,1.0767414946731273
4.993447616626936,0.9342009829610587,0.21214117188460002,0.16360089022220764,177.6261155973838,56024.87741608993,:udp-large,0.04265406385185555,371.80971789895125,29.421194933926124,0.05146972166813782,0.010882398319838539,46,1767825386302,1444.4127929285794,0.020712863486589347,0.5811239324560421
4.321874988341545,0.9126151364548686,0.17025592054945987,0.07377169605936058,141.3127194759695,47953.84087452307,:udp-large,0.04791813190104341,548.2426285131132,56.70405811244895,0.24704455106588352,0.04446173250869249,47,1767825391302,1346.7725920712385,0.011311158035990521,0.9080219345466067
4.414730842306912,0.9793547771576941,0.06319832752060767,0.23921476976007106,235.55475593716764,53084.03222570687,:udp-large,0.01944900361036553,214.96048686119866,43.751366260366794,0.15335806739654,0.011161685985444848,48,1767825396302,1410.1805482524994,0.019569617646409593,1.195442513216891
4.533247356719699,0.9936036660874479,0.23878420738819695,0.2476866894860773,269.38938092788374,63086.409665633706,:udp-large,0.014672546527941267,333.3280791318422,45.59768419678451,0.08814898166035044,0.022174687235084662,49,1767825401302,1360.337590724716,0.03952685931623276,0.9542625396414308
4.453189071488992,0.9124426576993587,0.20581728913820008,0.21970201748621643,302.0121637355751,52930.473994807304,:udp-large,0.03323599489965064,159.0942985638989,58.22848337692164,0.11635226043428344,0.03319152822469333,50,1767825406302,1412.1177503970525,0.028351316981813243,0.6188848487946429
4.660821665079145,0.9664890362815287,0.13922225035006924,0.1881292769458201,200.7757856816327,51666.51711417493,:udp-large,0.023650102989419938,557.045181693785,78.6112641028153,0.1266188807740164,0.025701713588052094,51,1767825411302,1356.8925236790303,0.021784666277672518,0.9412537704021825
4.492239872794392,0.9408092961805727,0.12345903823984666,0.19731812860289938,576.1417831680491,46512.12527023478,:udp-large,0.04793910304438353,614.6803983980542,28.086064150873817,0.08361687028498713,0.0025516290768901884,52,1767825416302,1489.9601092018238,0.04665555331293491,0.8782299868535153
4.96605487060547,0.8861053647397547,0.2342184224144277,0.221757817166575,343.5854803636928,56061.21602874604,:udp-large,0.02929848764896032,479.9130850900864,49.11533101750426,0.15611357424798594,0.022760520710605765,53,1767825421302,1432.5104718206933,0.00546363975745362,0.6223247858759919
3.559441068638902,0.935174255656161,0.15839879572825433,0.20426687710694158,162.454003496773,54723.619916403215,:udp-large,0.007760594488632333,247.79318908148167,65.3931805815906,0.2208391959928872,5.942835068727115E-4,54,1767825426302,1500,0.008033966100273343,1.025793702755016
4.177542169042628,0.8996411583448484,0.05236423665348407,0.11371407844485566,501.7774400834265,51927.76406655635,:udp-large,0.02886800879711532,671.2542790321472,75.31402206725488,0.24213154048506313,0.043897069851417087,55,1767825431302,1322.3584584903988,0.025241614081448822,1.1680894947308365
4.066236767624737,0.9219659845441193,0.13848382273282106,0.12227061999222813,583.0331244659782,44875.55449266316,:udp-large,0.04035477342863791,470.88366167412295,68.80055869463297,0.2273620848041178,0.00668070297833091,56,1767825436302,1376.758452019276,0.03980669623689678,0.7166745779571253
4.9182631528133305,0.8577233129298101,0.1399521727632681,0.20219358345386595,449.86306083674447,52976.1138532253,:udp-large,0.0218354210839613,418.71611214559516,77.49117072418733,0.05814321011205175,0.030971906364265375,57,1767825441302,1456.3584446427376,0.01915964983201023,1.1311927027588613
3.9227035813342557,0.8631558088521005,0.05389126092416677,0.24214061709842521,414.7444129668638,53695.67593031487,:udp-large,0.022501805220810522,171.05089420737278,28.28666346019832,0.09731675157305004,0.0029173471738581647,58,1767825446302,1433.8610866164806,0.03537684151702881,1.1610001227444378
4.5078279300239,0.8630010711386007,0.16273347155708723,0.18301590115253946,132.61322082763874,50988.93304536303,:udp-large,0.03182775684333671,225.29230391752577,30.256400330001664,0.07172377234757826,0.04814648816845948,59,1767825451302,1473.3726747898743,0.0071864905272746304,0.9860561273868339
4.027296623194195,0.9235919026109524,0.18388591396907727,0.07334733084312957,551.4411243122593,58628.175170379065,:udp-large,0.00828154444633934,475.81357694923355,44.90380002833461,0.13075557805206334,0.04139225292103419,60,1767825456302,1347.822941587131,0.03904490260514414,0.6511728598427505
4.139723137298341,0.9562300344897984,0.05767596596683189,0.14419497222219263,489.76531385003807,49506.53846739202,:udp-large,0.04104615164288065,593.8443439537125,49.79121873742827,0.18068600297659854,0.005369509925175553,61,1767825461302,1313.1905615503877,0.032283013526268826,0.8436246025489365
4.131595602334814,0.8758332767484414,0.07357808635491903,0.20359075054093384,591.1715328245114,53180.22865937755,:udp-large,0.019747364652182693,306.38141678379867,65.52420356476617,0.1947849337880006,0.023911357344307983,62,1767825466302,1333.3605904766735,0.04332324558260606,0.7641164002105467
4.933558069959062,0.9898561245900429,0.23472187404631928,0.050509405445912516,405.7302547299862,49435.051155662804,:udp-large,0.03718967374562627,399.1230653931381,76.09511406926512,0.199213075188569,0.044363234105581975,63,1767825471302,1482.8264769273835,0.013966681865337505,1.1411120671201878
3.5800509677404477,0.8924837685217716,0.16068137825562812,0.20837069660592472,348.38596428601824,41345.14993130047,:udp-large,9.998678820660745E-5,318.4267075524199,52.58613378058535,0.23469798584275214,0.04423482939878397,64,1767825476302,1463.764050206765,0.048750546799175065,0.8385215631614309
4.362310862499014,0.989099585139408,0.2285456344429468,0.07807281953648725,284.2995462351105,48956.57069136709,:udp-large,0.02287915226774262,347.2900728499394,50.23164176023601,0.19399135327928269,0.037109818519938345,65,1767825481302,1399.0559490711341,0.014376001496242147,0.7067477228505769
3.924729923877554,0.8760260203330255,0.05227050200438326,0.2105571433806323,491.143845153568,38985.83696647341,:udp-large,0.02936130336023958,380.3557549222877,48.83996879139187,0.23510751223913057,0.04281339861004043,66,1767825486302,1347.9150845239576,0.03620625206688509,1.0270924573710163
3.554574406420864,0.9505389554383039,0.2003117008911522,0.19890412312451666,248.3522807915095,47453.23403795813,:udp-large,0.037581004777482885,522.9392461650104,46.57452523341111,0.07034322882101454,0.04683764552307526,67,1767825491302,1469.785562407869,0.016834969769827592,0.5995221323220215
4.415062653076366,0.8761554680440939,0.05153911123226556,0.089960521848412,303.32070148125945,52337.50964096655,:udp-large,0.0025482146903207437,489.0803852603085,77.09430098808895,0.23107871317157075,0.024024679529864063,68,1767825496302,1378.3745460604669,0.001725024119255314,0.6237925644915163
4.471802586588487,0.9781950623345668,0.08943235831255734,0.21549784317529735,464.5621962173505,45492.34749641285,:udp-large,0.04203106508039718,273.6182298152374,60.053746965378636,0.208359912874241,0.001507646935790108,69,1767825501302,1388.4840532992262,0.01691753081147576,1.1239332152049015
3.8625882976313215,0.94461432314488,0.13455758604849294,0.14290203799204537,571.8152118601313,52418.96658094792,:udp-large,0.020346447481819203,173.2894155776973,54.962025084569774,0.16926202594212073,0.035909506064003865,70,1767825506302,1334.4641603866928,0.003811203667811564,0.7660908670972906
4.460556322000719,0.8571149993182953,0.21532553966117024,0.24539444222983658,593.1046662638871,42190.56005564156,:udp-large,0.015158412680925944,431.84989978472726,48.401640669003555,0.14903427066766944,0.029799635858030055,71,1767825511302,1306.399987316626,0.02601202884764969,1.1197325078926164
4.380701036896399,0.8775255487747704,0.17703085770873167,0.19178397997647062,598.756239868696,50738.88025467803,:udp-large,0.042284389217037054,234.22017469731318,24.606439799966576,0.21902593170079332,0.01240825257514442,72,1767825516302,1452.3812370051362,0.023253252018420736,1.0122078853607772
4.679749656856529,0.8644561061754825,0.12917263755318031,0.05575061552929875,362.3637824260878,51752.74161262127,:udp-large,0.013509201685199835,174.65388165877818,49.39898995819145,0.13039361828030627,0.009598634197991063,73,1767825521302,1408.51989004624,0.03738566320881818,0.9266711128194616
4.9993963264305785,0.8952268698305157,0.23105622806800125,0.1446600350172672,338.7098460343748,46985.024916980925,:udp-large,0.0024069145454383156,223.92993631787846,37.487333671162865,0.13358978379260214,0.02809716634801463,74,1767825526302,1500,0.03543821399045731,0.9933618519366973
3.9028958795598685,0.9680699670818338,0.11567630472088307,0.24790961570659992,268.639355659525,45272.80607288328,:udp-large,0.04317048318458156,620.5679806147346,73.12111561326407,0.0736325290092796,0.028981196662191185,75,1767825531302,1327.5706380368417,0.004748933832890179,0.6242458277100253
4.655016807455106,0.8596047232831998,0.05188117189724453,0.20480560103373469,160.88635381164482,49697.715006558436,:udp-large,0.03744921334825852,461.06741969221656,54.107085393937936,0.06115659214617151,0.015424695770412595,76,1767825536302,1405.828961418458,0.0451661653760152,0.8410146912685164
4.69535360260897,0.9625863846684625,0.1448183028953785,0.09197156630213132,400.8539572128103,46126.45182292178,:udp-large,0.04419404049145925,314.1697282006926,69.18397469275797,0.2192456613443463,0.009701743127447045,77,1767825541302,1473.9860303681244,0.03332010558136524,0.5464452982979144
4.054998534823091,0.8789282694037069,0.07466115782634855,0.13028809904702915,236.3473429170231,45828.24443435597,:udp-large,0.027510618989378705,334.14431694131633,38.756752764723046,0.2060458680120496,0.04444781572026273,78,1767825546302,1425.8460517338044,0.03396466803596464,1.0891182727037452
4.966572825721842,0.9429973658222497,0.07361725706689615,0.2113637611233803,390.25993897093485,50392.211734036064,:udp-large,0.03752021636566571,198.09780822853534,28.99025092804396,0.21316057278629524,0.04317888896394062,79,1767825551302,1372.2822576045348,0.033389651135064646,0.571496058913243
4.917617031763093,0.9001833633138457,0.24121745811129502,0.14353728036289343,550.2126892301803,52327.85877432132,:udp-large,0.04922843451728988,592.3067158740026,69.2621689984324,0.13982640388097023,0.015068358354343886,80,1767825556302,1366.1031956166096,0.01990322220204138,0.6513603220001182
4.897341071604929,0.9157411102801726,0.0978865237390028,0.11741099415193089,485.1464705624145,47809.61351934869,:udp-large,0.034401732976581535,472.57359125918106,42.975450705881855,0.24287051652901553,0.03898176511373772,81,1767825561302,1500,0.03638471195752059,0.9866086278318873
3.5867333502106478,0.9389065382721389,0.07679494424520755,0.09091554940060645,538.8676214588609,50628.98245059275,:udp-large,0.04145176575884443,273.60660681190416,41.730035693532784,0.1624491226925141,0.011769339612933572,82,1767825566302,1354.0462489616957,0.029907721200374594,0.5734106483638614
3.7420295049579537,0.8972859886065544,0.053991970520901635,0.1939058574129685,250.5465932302425,45785.08365283377,:udp-large,0.008327532913128505,342.422580984715,72.85399391007479,0.22356726570871283,0.03581635474684828,83,1767825571302,1366.6827769430045,0.023433543798410568,0.727723615663258
4.5215402261347,0.8965190029294503,0.21681993397840488,0.05228827534606187,352.16973496296464,50805.30154547999,:udp-large,0.03341534416845932,370.77340785460683,50.294017808770064,0.11337985328302241,0.020851288890948946,84,1767825576302,1370.8203254583536,0.034574901145872854,0.9601672072026576
4.505838900604511,0.9002145319049798,0.17060980414850496,0.13167906641193253,392.9442010596809,45111.56238606885,:udp-large,0.02944659579311143,651.5959282245404,38.8653112451285,0.23427392051679036,0.02501181371227388,85,1767825581302,1407.19303253163,0.01642997951959165,0.6942578050533358
4.161308106341516,0.8651606056157947,0.18365797947886742,0.20059408666851125,240.65599999069218,47126.40849976994,:udp-large,0.035413357314164264,484.48535286786097,61.86083528713438,0.2327321691634452,0.010168575915120083,86,1767825586302,1404.8312842532437,0.045486797528397155,0.8780021446246895
3.997045885431498,0.9568074153834805,0.07048436646801033,0.2131697535336723,209.9811209262444,43353.275291150654,:udp-large,0.011491772940217988,605.1918977966076,42.019938207149416,0.20397772499848466,0.03650680756659706,87,1767825591302,1447.489115205169,0.031597871990831694,0.9388502747186623
3.6651312702734975,0.870023841654248,0.21337167113892325,0.11141520810561648,567.7498462831429,54396.93335159762,:udp-large,0.04197327656968228,564.1410946073029,25.856356691482052,0.07240018631899672,0.02136573855248583,88,1767825596302,1460.773069985541,0.025025198259908166,0.5320079697151399
4.254248984750801,0.8801274380081663,0.2221859669273218,0.2469957979494482,165.1641198005245,55886.28427018666,:udp-large,0.021203614796702477,678.9773456331903,61.34560033756344,0.24776288161632726,0.037335829417325626,89,1767825601302,1388.2930788337956,0.04555555356308234,0.8321084635031574
4.026673957395937,0.949187821000518,0.13247848683047542,0.12254775965054146,446.96813033226755,49462.687327778964,:udp-large,0.047529687227948925,586.1310886088418,58.97169753402333,0.05719139453642333,0.02461381080515416,90,1767825606302,1400.72671234127,0.008686094672703865,0.8182435729582017
4.848614674248921,0.962603513891521,0.2418686860102066,0.15252414732829395,587.5719437179798,48108.149178917374,:udp-large,2.5419703221795097E-4,166.40922253248965,26.133322840233255,0.05294335165750295,0.04261553732401103,91,1767825611302,1427.9400294286734,0.02388028678731985,0.8023542370426389
4.56391643311648,0.9709522476171788,0.08470856143901725,0.14357206522479832,504.1282386119163,53623.99378667739,:udp-large,0.024598112840431507,369.60914304073026,44.909306312352115,0.09595943583214915,0.03584665397155926,92,1767825616302,1362.4700666865097,0.03989413419403771,0.9509803620057344
4.561123504579754,0.9121146530636203,0.24502818239574248,0.19444108962948903,496.5623288090508,47328.03622064031,:udp-large,0.049670947583970976,363.1560553722291,23.18350734151524,0.11519567426765978,0.03903107623941193,93,1767825621302,1444.7038883127375,0.012172722025172961,0.7503700717759874
4.783901037940779,0.9386714329343105,0.10776252568804685,0.11542297997754519,264.555051110502,62957.36016747401,:udp-large,0.014448845703177383,629.7638640612415,29.129066862247228,0.24273695515105354,0.04649728054340263,94,1767825626302,1349.7061638084301,0.017317076932291686,1.1649483687611832
4.93481616449009,0.9255739450373176,0.24825951278375158,0.0673226120668238,551.4790663459818,47006.16584914418,:udp-large,0.026760480588663333,189.1194139808845,39.052036589993605,0.22469179517047388,0.020822409077619144,95,1767825631302,1355.360852810204,0.03962134108971213,0.7391450746710087
3.6224783986782763,0.8830882428137091,0.16006932186668182,0.11996019448808415,165.28801103443595,52547.206597856035,:udp-large,0.03028077454889442,318.59017698600434,28.59438394666728,0.20786838624519738,0.015734186484497183,96,1767825636302,1439.940636552358,0.004680247234007473,0.6925822860555124
3.7020396389400045,0.850012542932224,0.22101494352459605,0.23020468929234938,126.35901004764513,44462.650792297856,:udp-large,0.004532418579769437,197.95541284037623,77.29636507461717,0.20223184844855624,0.03827064498821269,97,1767825641302,1336.4765079401523,0.03506692118907095,1.1586210785736895
3.5590533546632837,0.9421681143622873,0.1975439934802422,0.13953853375295278,192.288136769564,56002.043296636315,:udp-large,0.022895213915412195,153.16075935222193,36.51828247930811,0.11914277704062648,0.025197673265063215,98,1767825646302,1404.2390862440768,0.00308098393706594,0.8162676321005962
3.5866932610524893,0.8811636481574805,0.18736175703356706,0.09115358722634648,509.6391224999128,47445.12772042864,:udp-large,0.04362322232165872,674.0961984463952,50.72161254856259,0.08537699867406262,0.00868436409139317,99,1767825651302,1417.6336050992527,0.005566978939764345,0.9654387714575938
4.606331247191859,0.8784330196600901,0.10034551438891018,0.06657830460178948,142.64509530989312,43401.93712232396,:udp-large,0.00886972923005931,231.39757437946542,42.109502501329175,0.13292660084807206,0.04623618498344996,100,1767825656302,1384.0095597159245,0.03580309677059567,1.0955867923805576
4.981474814354488,0.9495465045940222,0.1777400738514931,0.24183620339513917,228.86349363635063,43992.73003529088,:udp-large,0.026720020829982573,417.2714141307215,48.626655988475775,0.1645822211994844,0.039885951340074374,101,1767825661302,1405.089659082224,0.027460230212490735,0.9976837761269006
